id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,municipality
8987,24AZ,small_airport,Pleasant Valley Airstrip,34.15810013,-110.9349976,5688,US,US-AZ,Young
336268,US-1714,heliport,Glendale Gateway Helipad,34.158161,-118.255634,,US,US-CA,Glendale
12289,5CA0,heliport,Dreamworks Helistop Glendale Heliport,34.15829849,-118.2860031,513,US,US-CA,Glendale
336273,US-1719,heliport,Hilton Los Angeles North Helipad,34.15876,-118.256375,,US,US-CA,Glendale
25046,TS30,heliport,Wilbarger General Hospital Heliport,34.15930176,-99.31620026,1226,US,US-TX,Vernon
19441,KC22,closed,Centre Municipal Airport,34.159901,-85.635101,619,US,US-AL,Centre
16799,CL80,heliport,Sherman Oaks Community Hospital Heliport,34.159927,-118.449457,697,US,US-CA,Sherman Oaks
334839,US-1440,small_airport,Red Creek Airstrip,34.160078,-111.726665,,US,US-AZ,Pine
24481,SC83,heliport,Abbeville County Memorial Hospital Heliport,34.16030121,-82.38330078,604,US,US-SC,Abbeville
338752,US-2417,small_airport,Wonder Valley Landing Strip,34.16051,-115.98728,,US,US-CA,Twentynine Palms
9338,2CA3,small_airport,Crosswinds Airport,34.161001,-115.995648,1835,US,US-CA,Twentynine Palms
10069,33SC,heliport,Triad Carolinas Hospital Heliport,34.16139984,-79.75389862,114,US,US-SC,Florence
16368,AR81,small_airport,Katheryn's Landing Airport,34.16230011,-92.60379791,250,US,US-AR,Leola
9337,2CA2,small_airport,Cones Field,34.16279984,-116.0479965,1800,US,US-CA,Twentynine Palms
345435,42SC,small_airport,Chicken Coop Airport,34.162866,-79.666066,74,US,US-SC,Florence
351684,US-6371,closed,Los Angeles Fire Department Station 88 Heliport,34.162966,-118.46808,679,US,US-CA,Sherman Oaks
341116,US-3170,closed,Grand Central Air Terminal,34.16299,-118.28669,,US,US-CA,Glendale
335959,US-1551,closed,Ringling Municipal Airport,34.16631,-97.632043,,US,US-OK,Ringling
18642,K33M,small_airport,Water Valley Municipal Airport,34.16680145,-89.686203,270,US,US-MS,Water Valley
24417,SC19,small_airport,Lamar Airport,34.16770172,-80.07759857,175,US,US-SC,Lamar
11954,53GA,small_airport,Dawson Field,34.167801,-85.258598,675,US,US-GA,Rome
20891,KPVW,small_airport,Hale County Airport,34.16809845,-101.7170029,3374,US,US-TX,Plainview
9093,26CL,heliport,Litton Industries Heliport,34.16859818,-118.5950012,875,US,US-CA,Los Angeles
344150,US-3936,heliport,Roosevelt General Hospital Heliport,34.16878,-103.36148,4012,US,US-NM,Portales
17581,GE03,heliport,Lanier Heliport,34.16889954,-84.1710968,1225,US,US-GA,Cumming
16369,AR82,small_airport,Gillespie Strip,34.1711998,-92.69599915,492,US,US-AR,Leola
344079,US-3910,heliport,Deer Canyon Helipad,34.17145,-117.57604,,US,US-CA,Rancho Cucamonga
14677,85GA,small_airport,Aiken Field,34.17229843,-83.73100281,1020,US,US-GA,Talmo
16236,AL44,heliport,Cullman Medical Center Heliport,34.17229843,-86.84359741,789,US,US-AL,Cullman
20807,KPBF,medium_airport,"Pine Bluff Regional Airport, Grider Field",34.1731,-91.9356,206,US,US-AR,Pine Bluff
335977,US-1560,closed,Price Ranch Airstrip,34.173465,-103.774828,,US,US-NM,Floyd
18439,K19A,small_airport,Jackson County Airport,34.174,-83.560699,951,US,US-GA,Jefferson
343462,US-3787,small_airport,Flying E Ranch Airport,34.174143,-96.224122,706,US,US-OK,Caney
12809,61CA,small_airport,Bauer Airport,34.17470169,-116.0670013,1950,US,US-CA,Twentynine Palms
15999,9TX3,small_airport,Horan Airport,34.175167,-101.638126,3339,US,US-TX,Plainview
342962,US-3542,closed,San Bernardino Airport (1942),34.1753,-117.32101,1451,US,US-CA,San Bernardino
6649,02GE,small_airport,Etowah Fields Airport,34.1753006,-84.92440033,710,US,US-GA,Euharlee
9342,2CA7,heliport,Prudential Helistop,34.17559814,-118.5950012,847,US,US-CA,Woodland Hills
16370,AR83,small_airport,Heard Airport,34.17620087,-92.7009964,500,US,US-AR,Leola
331506,US-0796,small_airport,Stoner Memorial Airport,34.176388,-98.3097222,980,US,US-OK,Randlett
324817,US-0630,small_airport,The Flying W Ranch Airport,34.176624,-83.936177,1160,US,US-GA,Flowery Branch
338734,US-2400,closed,Conejo Valley Airport (1950),34.17774,-118.88193,703,US,US-CA,Thousand Oaks
336837,US-1899,closed,Brand Field,34.17809,-118.27883,,US,US-CA,Glendale
15480,96CA,heliport,Warner Center Plaza I Helipad,34.178276,-118.60032,1133,US,US-CA,Woodland Hills
22394,MS94,heliport,Nwmrmc Heliport,34.17839813,-90.55180359,168,US,US-MS,Clarksdale
338733,US-2399,closed,Conejo Valley Airport (1926),34.17842,-118.87237,742,US,US-CA,Thousand Oaks
344975,US-4276,heliport,Warner Center Plaza V Helipad,34.1787,-118.6028,,US,US-CA,Woodland Hills
344974,US-4275,heliport,Warner Center Marriott Woodland Hills Helipad,34.1788,-118.6038,,US,US-CA,Woodland Hills
344976,US-4277,heliport,Warner Center Plaza VI Helipad,34.1788,-118.602,,US,US-CA,Woodland Hills
344977,US-4278,heliport,Warner Center Plaza III Helipad,34.1788,-118.601,,US,US-CA,Woodland Hills
344978,US-4279,heliport,Warner Center Plaza II Helipad,34.1788,-118.5998,,US,US-CA,Woodland Hills
339455,US-2757,heliport,Platform Grace Helipad,34.17959,-119.46911,,US,US-CA,Ventura
338905,US-2529,heliport,Northside Hospital Forsyth Heliport,34.179802,-84.140173,1213,US,US-GA,Cumming
345789,US-4560,closed,Portales Municipal Airport (1949),34.18047,-103.372,4020,US,US-NM,Portales
344979,US-4280,heliport,Anthem Blue Cross Heliport,34.1806,-118.59942,,US,US-CA,Woodland Hills
14385,7TA3,small_airport,Quarterway Airport,34.18090057,-101.836998,3470,US,US-TX,Plainview
20472,KMAO,small_airport,Marion County Airport,34.18119812,-79.33470154,92,US,US-SC,Marion
352137,US-6399,small_airport,South Air Flying Service Airport,34.18135,-90.29329,158,US,US-MS,Lambert
339454,US-2756,heliport,Platform Gilda Helipad,34.18244,-119.41951,,US,US-CA,Ventura
11040,43L,heliport,Van Nuys County Court Heliport,34.18330002,-118.447998,850,US,US-CA,Los Angeles
10417,3CL4,heliport,Pasadena Police Benedict Heliport,34.183561,-118.171134,960,US,US-CA,Altadena
333898,US-1234,closed,Vidal Junction Airport,34.183619,-114.575086,915,US,US-CA,Vidal Junction
344986,US-4286,heliport,Farmers Plaza South Helipad,34.18453,-118.60196,,US,US-CA,Woodland Hills
336835,US-1897,heliport,Connexion Burbank Helipad,34.1846,-118.30883,,US,US-CA,Burbank
342383,US-3367,closed,Zitto Airport,34.1849,-118.3816,682,US,US-CA,North Hollywood
18626,K2T1,small_airport,Muleshoe Municipal Airport,34.18510056,-102.6409988,3779,US,US-TX,Muleshoe
344984,US-4284,heliport,Trillium Building West Tower Helipad,34.18511,-118.59689,,US,US-CA,Woodland Hills
344983,US-4283,heliport,Trillium Building East Tower Helipad,34.18512,-118.59616,,US,US-CA,Woodland Hills
344988,US-4287,heliport,Farmers Plaza North Helipad,34.18519,-118.60242,,US,US-CA,Woodland Hills
3532,KFLO,medium_airport,Florence Regional Airport,34.1853981,-79.72389984,146,US,US-SC,Florence
24387,S79,small_airport,Green Sea Airport,34.18560028,-79.02059937,95,US,US-SC,Green Sea
344985,US-4285,heliport,Hilton Woodland Hills/Los Angeles Helipad,34.18621,-118.59672,,US,US-CA,Woodland Hills
343043,US-3608,closed,Panorama Airport,34.18664,-118.35617,665,US,US-CA,Burbank
7809,13AR,heliport,Jrmc Heliport,34.18759918,-92.01789856,227,US,US-AR,Pine Bluff
344980,US-4281,heliport,Warner Corporate Center East Helipad,34.18768,-118.59596,,US,US-CA,Woodland Hills
344981,US-4282,heliport,Warner Corporate Center West Helipad,34.1877,-118.5968,,US,US-CA,Woodland Hills
14072,7CL3,closed,Boeing Canoga Park Heliport,34.188301,-118.600998,800,US,US-CA,Canoga Park
336836,US-1898,closed,Lockheed Airport,34.18935,-118.33259,,US,US-CA,Burbank
23753,OK09,heliport,Mercy Hospital Ardmore Heliport,34.189595,-97.141888,931,US,US-OK,Ardmore
322584,US-0494,small_airport,Mercury Ranch Airport,34.192302,-96.518658,801,US,US-OK,Milburn
336838,US-1900,heliport,Chantry Flat Heliport,34.192321,-118.02218,,US,US-CA,Arcadia
19094,K80F,small_airport,Antlers Municipal Airport,34.19260025,-95.64990234,575,US,US-OK,Antlers
346264,US-4761,heliport,West Valley Area Heliport,34.19282,-118.54707,,US,US-CA,Reseda
338735,US-2401,closed,Rancho Conejo Airport,34.1964,-118.9179,673,US,US-CA,Thousand Oaks
25058,TS42,closed,Del-Tex Airport,34.196499,-102.127997,3600,US,US-TX,Olton
8229,1CA8,closed,R I Science Center Helistop,34.196962,-118.904563,775,US,US-CA,Thousand Oaks
16785,CL66,heliport,Camp 2 Heliport,34.197201,-118.174004,1120,US,US-CA,La Cañada Flintridge
341038,US-3119,closed,Aqueduct Airstrip,34.1976,-114.4862,,US,US-CA,Vidal
3432,KBUR,medium_airport,Bob Hope Airport,34.197703,-118.356378,778,US,US-CA,Burbank
9417,2GE5,small_airport,Chukkar Farm Ultralightport,34.19779968,-84.31939697,1000,US,US-GA,Alpharetta
23767,OK23,small_airport,Taliaferro Field,34.19829941,-97.23120117,930,US,US-OK,Ardmore
18362,K0F9,small_airport,Tishomingo Airpark,34.198502,-96.6745,647,US,US-OK,Tishomingo
342384,US-3368,closed,Adams Airport,34.19864,-118.37226,735,US,US-CA,Sun Valley
345569,2NM9,small_airport,High Desert Ranch Airport,34.198763,-105.165108,5575,US,US-NM,Corona
342385,US-3369,closed,Wilson Airport,34.20023,-118.3662,735,US,US-CA,Burbank
10379,3AL9,heliport,Cullman Regional Medical Center Heliport,34.20059967,-86.80470276,826,US,US-AL,Cullman
20785,KOXR,medium_airport,Oxnard Airport,34.20080185,-119.2070007,45,US,US-CA,Oxnard
8986,24AR,small_airport,Griffin Agricultural Airport,34.201022,-90.952267,200,US,US-AR,Lundell
14933,8GA7,small_airport,Etowah Bend Gliderport,34.20199966,-84.97720337,620,US,US-GA,Kingston
16792,CL73,heliport,Rotor-Aids Maintenance Hangar Heliport,34.20220184,-119.2030029,43,US,US-CA,Oxnard
352136,US-6398,small_airport,M&M Air Service Airport,34.20235,-90.30756,157,US,US-MS,Lambert
6648,02GA,small_airport,Doug Bolton Field,34.20259857,-83.42900085,884,US,US-GA,Commerce
340941,US-3061,heliport,West Hills Hospital Helipad,34.20319,-118.62904,,US,US-CA,West Hills
16462,AZ75,heliport,Navapache Regional Medical Center Heliport,34.20339966,-110.0179977,6500,US,US-AZ,Show Low
17557,GA84,heliport,Mc Donald Heliport,34.203536,-84.051787,1080,US,US-GA,Cumming
15446,95CL,heliport,Verdugo Hills Hospital Heliport,34.204136,-118.217289,1400,US,US-CA,Glendale
8989,24CA,heliport,Mesa Heliport,34.2047,-118.170998,1520,US,US-CA,La Cañada Flintridge
11026,43CL,small_airport,Dick Dale Skyranch Airport,34.20610046,-115.9980011,1793,US,US-CA,Twentynine Palms
13265,6GA7,heliport,Mac Heliport,34.20610046,-84.29530334,1100,US,US-GA,Cumming
23768,OK24,small_airport,Colby Field,34.20619965,-97.23110199,930,US,US-OK,Lone Grove
348779,US-5510,small_airport,Farm Brothers Flying Service Airport,34.20656,-91.89342,200,US,US-AR,Pine Bluff
16801,CL82,heliport,Los Robles Regional Medical Center Heliport,34.206842,-118.88311,760,US,US-CA,Thousand Oaks
352138,US-6400,closed,Lambert Airport,34.20805,-90.29036,151,US,US-MS,Lambert
21333,KVNY,medium_airport,Van Nuys Airport,34.20980072,-118.4899979,802,US,US-CA,Van Nuys
22818,NC78,closed,Turbeville Airport,34.210201,-78.955299,105,US,US-NC,Tabor City
343837,US-3868,small_airport,Date Creek Ranch Airport,34.21223,-113.0633,2800,US,US-AZ,Congress
337515,US-2025,closed,Condor Field,34.21353,-116.05345,,US,US-CA,Twentynine Palms
19517,KCMA,large_airport,Camarillo International Airport,34.213699,-119.094002,77,US,US-CA,Camarillo
7530,0TA2,small_airport,Smith Farms Airport,34.213702,-101.923342,3487,US,US-TX,Halfway
347463,49AR,small_airport,Sid's Place Airport,34.214444,-91.457778,194,US,US-AR,DeWitt
16458,AZ71,closed,Cooper Ranch Airport,34.215302,-112.536003,3440,US,US-AZ,Kirkland
9351,2CL6,heliport,St John's Regional Medical Center Heliport,34.216615,-119.15733,76,US,US-CA,Oxnard
9285,2A8,small_airport,Addison Municipal Airport,34.217038,-87.158353,786,US,US-AL,Addison
23761,OK17,small_airport,Bass Aero Airport,34.21825,-97.052567,840,US,US-OK,Ardmore
345003,US-4302,closed,Caddo Airport,34.21828,-118.52302,780,US,US-CA,Reseda
7529,0TA1,closed,Buddy Harmel Airport,34.219501,-101.980003,3552,US,US-TX,Halfway
16617,CA86,heliport,Northridge Hospital Heliport,34.220016,-118.532554,864,US,US-CA,Northridge
8185,1AL0,heliport,Marshall Medical Center South Heliport,34.220412,-86.160439,1000,US,US-AL,Boaz
16836,CN27,heliport,Hughes/Canoga Park Heliport,34.221479,-118.627091,845,US,US-CA,Canoga Park
342588,US-3444,heliport,Muleshoe Area Hospital Helipad,34.2217,-102.729,3796,US,US-TX,Muleshoe
347456,US-5079,heliport,Mercy Hospital Tishomingo Heliport,34.22188,-96.67447,695,US,US-OK,Tishomingo
347457,US-5080,heliport,Johnson County Ambulance Heliport,34.22282,-96.67297,694,US,US-OK,Tishomingo
336839,US-1901,heliport,Mount Wilson Heliport,34.22292,-118.06264,,US,US-CA,Pasadena
336471,US-1819,closed,Wagoner Ranch Airstrip,34.223956,-112.540212,,US,US-AZ,Kirkland
346152,US-4722,heliport,Robert E Bush Naval Hospital Heliport,34.22514,-116.04771,1850,US,US-CA,Twentynine Palms
19796,KF05,small_airport,Wilbarger County Airport,34.22570038,-99.28379822,1265,US,US-TX,Vernon
45717,OK28,small_airport,McDaniel Aviation Airport,34.22825,-96.742988,700,US,US-OK,Ravia
19114,K8A0,small_airport,Albertville Regional Airport/Thomas J Brumlik Field,34.22909927,-86.25579834,1032,US,US-AL,Albertville
9173,27SC,heliport,Upair Heliport,34.22940063,-80.68219757,251,US,US-SC,Lugoff
12751,5XS7,small_airport,Outback Airport,34.22969818,-101.4639969,3286,US,US-TX,Lockney
338210,US-2196,heliport,Banner Payson Medical Center Helipad,34.23049,-111.32083,4934,US,US-AZ,Payson
20531,KMMS,small_airport,Selfs Airport,34.231499,-90.289597,162,US,US-MS,Marks
345355,US-4428,closed,Warren Airfield,34.23167,-102.70607,3786,US,US-TX,Muleshoe
350061,US-5863,heliport,Occidental Peak Heliport,34.23293,-118.07509,5621,US,US-CA,Pasadena
14886,8CL5,heliport,R I Ai Canoga Park B/2 Helistop,34.23360062,-118.586998,900,US,US-CA,Los Angeles
337866,US-2123,small_airport,Rankin Ranch Landing Strip,34.23413,-113.74702,,US,US-AZ,Parker
325044,8MS2,small_airport,Godspeed Airpark,34.234296,-88.507179,350,US,US-MS,Fulton
342600,US-3456,heliport,Lytle Creek Ranger Station Helipad,34.23455,-117.48236,2769,US,US-CA,Lytle Creek
16839,CN32,closed,Boeing De Soto Heliport,34.234699,-118.584999,875,US,US-CA,Canoga Park
7811,13CA,heliport,MH15 Heaps Peak US Forest Service Heliport,34.235211,-117.154799,6266,US,US-CA,Lake Arrowhead
8221,1CA0,heliport,Boeing Santa Susana Heliport,34.237577,-118.696561,1800,US,US-CA,Simi Valley
18500,K1O1,small_airport,Grandfield Municipal Airport,34.23759842,-98.74199677,1128,US,US-OK,Grandfield
16745,CL26,heliport,Great Western Helistop,34.23874767,-118.565927,1018,US,US-CA,Chatsworth
16808,CL89,closed,Los Angeles Times - Northridge Heliport,34.238821,-118.56949,859,US,US-CA,Chatsworth
342158,US-3331,heliport,Payson Ranger Station Helipad,34.2405,-111.3016,5087,US,US-AZ,Payson
337211,US-1978,small_airport,Northstar Airport,34.241056,-112.362778,7190,US,US-AZ,Crown King
11434,4GA9,small_airport,Ebeneezer Airport,34.24229813,-84.05709839,1230,US,US-GA,Cumming
328507,98AL,heliport,Lakeland Community Hospital Heliport,34.242369,-87.592292,960,US,US-AL,Haleyville
18875,K52J,small_airport,Lee County Butters Field,34.24449921,-80.23600006,211,US,US-SC,Bishopville
14936,8GE8,heliport,Northside Hospital-Cherokee Heliport,34.24670029,-84.49919891,975,US,US-GA,Canton
16850,CN45,heliport,Bear Valley Hospital Heliport,34.24670029,-116.8880005,6800,US,US-CA,Big Bear Lake
13209,6CA4,heliport,East Valley Sheriff's Station Heliport,34.24694,-118.835612,917,US,US-CA,Thousand Oaks
344223,US-3967,small_airport,Alamo Lake / Wayside Oasis Airport,34.247661,-113.485617,,US,US-AZ,Wenden
19976,KGRD,small_airport,Greenwood County Airport,34.24869919,-82.15910339,631,US,US-SC,Greenwood
23798,OK62,small_airport,Strader Ranch Airport,34.24869919,-97.209198,850,US,US-OK,Ardmore
19810,KF32,small_airport,Healdton Municipal Airport,34.2492981,-97.47389984,956,US,US-OK,Healdton
336149,US-1649,closed,Planet Ranch Landing Strip,34.249424,-113.949817,,US,US-AZ,Parker
345788,US-4559,closed,Portales Municipal Airport (1941),34.24958,-103.23907,4060,US,US-NM,Portales
349489,35SC,heliport,Kershaw Health Medical Center Heliport,34.253527,-80.59154,158,US,US-SC,Camden
338788,US-2449,closed,Mangas Ranch Landing Area,34.2538,-108.35638,7210,US,US-NM,Quemado
17514,GA40,heliport,Beaver Trail Heliport,34.25419998,-83.96849823,1200,US,US-GA,Gainesville
20804,KPAN,small_airport,Payson Airport,34.25680161,-111.3389969,5157,US,US-AZ,Payson
23806,OK79,small_airport,Temple Airport Inc Airport,34.25680161,-98.24120331,1005,US,US-OK,Temple
7887,14L,heliport,Devonshire Area Heliport,34.256882,-118.531352,1012,US,US-CA,Los Angeles
45368,22GE,heliport,Hawks Ridge Heliport,34.257778,-84.274444,1121,US,US-GA,Ball Ground
24069,PAI,heliport,Barton Heliport,34.257917,-118.41109,960,US,US-CA,Pacoima
346153,US-4723,heliport,KD Rifle Range Heliport,34.25878,-116.05158,2129,US,US-CA,Twentynine Palms
21374,KWHP,small_airport,Whiteman Airport,34.2593,-118.413002,1003,US,US-CA,Pacoima
349527,GE13,heliport,FMC Heliport,34.259997,-85.180322,595,US,US-GA,Rome
10044,33GA,small_airport,Hudson River Landing Airport,34.25999832,-83.28669739,665,US,US-GA,Carnesville
342947,US-3527,closed,Ventura Airpark,34.26,-119.265,,US,US-CA,Ventura
7710,11GE,heliport,Apple 1 Heliport,34.26029968,-84.06639862,1273,US,US-GA,Cumming
12467,5M1,small_airport,De Witt Municipal Airport Whitcomb Field,34.262299,-91.307503,190,US,US-AR,De Witt
336575,US-1828,closed,Horseshoe Ranch Landing Strip,34.26371,-112.05392,,US,US-AZ,Mayer
20296,KL35,small_airport,Big Bear City Airport,34.26380157,-116.8560028,6752,US,US-CA,Big Bear
21097,KSOW,small_airport,Show Low Regional Airport,34.265049,-110.007084,6415,US,US-AZ,Show Low
11192,47CA,heliport,Mountains Community Hospital Heliport,34.265462,-117.16779,5318,US,US-CA,Lake Arrowhead
14833,89NC,small_airport,Strickland Field,34.26639938,-79.02359772,98,US,US-NC,Fair Bluff
344287,US-4009,small_airport,Kelli Field,34.267975,-116.374219,,US,US-CA,Landers
3931,KTUP,medium_airport,Tupelo Regional Airport,34.26810074,-88.76989746,346,US,US-MS,Tupelo
15523,97GA,small_airport,B Tree Farms Airport,34.26819992,-83.67209625,1000,US,US-GA,Gillsville
16753,CL34,closed,First Interstate Bank Heliport,34.2686,-118.718002,974,US,US-CA,Simi Valley
18667,KCMD,small_airport,Cullman Regional Airport-Folsom Field,34.2687,-86.858002,969,US,US-AL,Cullman
8667,1TE0,small_airport,Locker Brothers Airport,34.26950073,-102.7170029,3802,US,US-TX,Muleshoe
12922,63TA,closed,Barnett Airport,34.269501,-99.514297,1385,US,US-TX,Chillicothe
336587,US-1839,closed,Landers Airport,34.26952,-116.39218,3061,US,US-CA,Landers
340938,US-3060,closed,Santa Susana Airport,34.27,-118.7059,961,US,US-CA,Simi Valley
3609,KILM,medium_airport,Wilmington International Airport,34.27059937,-77.90260315,32,US,US-NC,Wilmington
8116,18SC,closed,Connelly Field,34.271324,-81.77285,570,US,US-SC,Silverstreet
346151,US-4721,closed,Marine Corps Outlying Landing Field Seagle,34.27241,-116.19287,2329,US,US-CA,Joshua Tree
19986,KGVL,small_airport,Lee Gilmer Memorial Airport,34.27259827,-83.8302002,1276,US,US-GA,Gainesville
19537,KCPC,small_airport,Columbus County Municipal Airport,34.27289963,-78.71499634,99,US,US-NC,Whiteville
16603,CA72,heliport,Community Memorial Hospital Heliport,34.274682,-119.259236,175,US,US-CA,Ventura
15847,9NC6,small_airport,Sandy Run Acres Airport,34.27489853,-78.16079712,60,US,US-NC,Maco
349596,US-5673,small_airport,Moore Airport,34.27586,-84.59022,927,US,US-GA,Waleska
18536,K22M,small_airport,Pontotoc County Airport,34.27590179,-89.03839874,440,US,US-MS,Pontotoc
339444,US-2747,heliport,Ventura County Medical Center Helipad,34.27657,-119.25264,,US,US-CA,Ventura
350037,US-5841,heliport,Barley Flats Heliport,34.27659,-118.07217,5610,US,US-CA,Palmdale
19794,KF01,small_airport,Quanah Municipal Airport,34.277101,-99.7593,1602,US,US-TX,Quanah
329075,US-0958,heliport,Redmond Regional Medical Center Heliport,34.277588,-85.193963,615,US,US-GA,Rome
16346,AR59,heliport,De Witt Hospital Heliport,34.278808,-91.338628,190,US,US-AR,De Witt
353935,US-6794,small_airport,Buckle L Ranch East Airport,34.278988,-100.092557,1710,US,US-TX,Paducah
11425,4GA0,closed,Pegasus Run Airport,34.280102,-84.421303,900,US,US-GA,Ball Ground
